x,y,dm
0.01754654576872369,0.025093156776616336,0.00457004463694969
-0.0011011480617941238,-0.03554202264894776,0.0011006443309542573
-0.026075697800580944,-0.03896423792729638,0.004989436621024983
-0.016545690408338844,-0.014343651917643765,0.0047406163374344255
0.06928457148831292,0.06431414436534537,-0.0016143435280069989
0.058581524390359296,0.03513060337544342,0.006745885536685077
-0.11117651807198986,-0.07473565000812699,0.002527354157494281
-0.08186214777193794,-0.05154959898087564,0.005591125571818829
0.09537006530605716,0.0899285043029057,0.004129014190166531
-0.08626597038701536,-0.10043277760037736,-0.0018607445095766585
-0.07911890618579108,-0.0426150135650516,0.0006060090063689069
0.04959154852562747,0.0790270278832463,0.0010365409392676913
-0.011234917982729407,0.008105943119303688,0.0028543116682200453
0.10525709447310579,0.0767177384488246,0.0034336163431514283
0.039417243791635886,0.05209881939980642,0.0014973609432835926
-0.08861849351775501,-0.05687109105873942,0.0012639415977081234
-0.08275971272818752,-0.06152706375907843,0.0030360699075480937
-0.04321320742550871,-0.0433918811069702,0.0012083728069861254
-0.0711039308658076,-0.10115393728746579,0.0015913760833430285
0.07134521609987064,0.08626759197871454,0.0036795906273051977
0.006364318974294818,0.0329673022390294,0.0018220188213780536
0.10909134342192378,0.08162304254289943,0.002375906604291407
0.04008347397629304,0.0617992091603472,0.004395491878290293
-0.04954615862699492,-0.010343126075959202,0.0070008019038796535
0.00015383303633306866,0.020608607602974435,0.003970043777665006
-0.012307183766286691,-0.027215280214918886,0.005801559919607413
0.07120663132107126,0.03411338463883522,0.002928582105959179
-0.11424828213208098,-0.07751039561412182,0.009310261861416803
0.0025946819945978916,-0.03569154322707445,0.004990705821099861
-0.019332685594551667,-0.04102130848466091,0.004087689996228667
0.028099226126400794,0.020207648860708156,0.003974021773210805
-0.04692946937693818,-0.07538929039553521,0.0024811652778844347
0.06763178943814928,0.06365622938646578,0.000588593601247477
0.1108938622757222,0.07304229153507187,0.005651309613603637
0.08213564870431192,0.05365714408896958,0.002805525941088546
-0.04982977180020317,-0.06750407222760031,0.0058601357140190815
0.09032279993183416,0.07715791463737105,0.002603327754611598
-0.0914505297131506,-0.05641441737900775,0.004991966232574991
-0.06435711859950495,-0.08480179111738533,0.006914987264905694
-0.07576791742928632,-0.05788982310580289,0.0038402997576635293
0.000343996125452648,-0.033619377904654656,0.0009738852632624302
-0.11431990367703922,-0.08440859267472779,0.0046527099369425996
-0.10777200978628634,-0.08491056066203649,0.0032221900094578275
0.09502298393395442,0.09042564195690891,0.006903766787991627
-0.04967801343333016,-0.0680870538222136,0.001075508479298526
0.042342629795554955,0.012495417410070146,0.007044917675046766
-0.11526586317316756,-0.08211897954173844,0.00023978691999792902
-0.08374973934122139,-0.10571889257512468,-0.001167865529846603
-0.000920977536751586,-0.005486951926719943,0.006640574458402027
-0.02110609204862719,-0.03347575976605684,0.006710549094568774
-0.09510858810822992,-0.10243206478773222,0.00116454427891596
0.08820890335019975,0.05056466739478653,0.004705441436829129
0.09475061549424105,0.09680649809254054,0.005807262986906565
-0.069000699311835,-0.07020706196735974,0.0015896269982121486
0.02507802165218111,0.014175648847528697,0.008847260341432645
0.1006016511363056,0.0974937221754227,0.0007811703055812207
-0.10839154464009214,-0.07807257795027071,0.0050153547971245735
0.0715239859070707,0.1111398038368004,0.004393359115428121
0.041234903893608246,0.01510996558204785,0.005006260226593224
0.04721206138447336,0.015157591490263815,0.0024607067701630284
-0.09259611599658672,-0.09293678082243505,0.0021592145510057853
-0.06263578025642856,-0.06059790865526406,0.002012221577999033
0.07604748073230827,-0.11298720663542114,0.0018131539057906756
-0.07488688177544181,0.04778804992936432,0.00119471308871924
0.09329368155074817,-0.07843361526730569,0.0020268748791610856
-0.08454641277031359,0.09878174659250288,0.0023168243766249503
-0.10151285484594748,0.0767050967044303,0.008024518504935296
-0.048464883220750606,0.02378703200779512,0.0035142742056048894
-0.06302068170632037,0.061844027972978735,0.0006071593463337601
-0.10456395811168678,0.09109185780684721,0.0052555958764506075
0.04100415224575258,-0.05305956692408519,0.006309401598612102
0.10375445215021195,-0.0721284265857391,-0.002104004374080903
-0.045798973513151056,0.06022625929058155,0.005941305049291393
0.10590319506069407,-0.07363239621568299,0.005770480463278645
-0.03893087457390486,0.060342761027539035,0.0008980408317640741
-0.01415599888957054,0.04924435056931652,0.004849790404780609
0.07586650617913537,-0.040552329792976564,0.006665491292737334
0.03389133661630297,-0.03829099828043892,0.0034260083192748495
-0.10934515131757915,0.08067572214578697,0.005555649302081932
-0.031196540380491307,0.009419681146200612,0.0025493620624133257
-0.01951232860673308,0.013307236987824399,0.0011928751472438251
0.08536344093715609,-0.09392288342315813,0.004160664558858482
-0.03938278397983293,0.02481939327028034,0.004822507510470988
-0.013072020452189897,0.031241155861703396,0.004665032143643487
-0.05978098439407159,0.061306409222362086,0.006927081711299683
0.04728726724553234,-0.009117659627687359,0.004254378532130607
0.059233018913454887,-0.08572807416125866,0.00034582342001819556
0.0552260866468286,-0.04045641883005871,0.003217203736980705
0.0032262237151251937,0.006478227516814732,0.006457992155797426
-0.008387432103276816,0.04811607529925327,0.004373043606817017
-0.006322528866954152,-0.004807855193188848,0.002045781541014455
-0.07509789314753816,0.03591526189390672,0.004808788310681487
0.049799301003659126,-0.0666037706331809,0.010447647322761822
-0.10260106176875558,0.0782753275799611,0.004756964955025728
-0.05718300297750761,0.05033023324169149,0.003950880576899707
-0.009643352532222416,0.0003597306263724498,0.001998304720951328
0.005122907165033475,0.02965477568887766,0.002733482491032817
-0.00784833210075499,0.0330697841598142,0.00604479195686877
0.08437873472511981,-0.08227974760929822,-0.0005963649793859673
0.055862587867496385,-0.026607172772513527,0.0039082871105659885
-0.03507090662843993,0.06067861974711466,0.0039895611259852595
0.0413039158665838,-0.02140205916762044,0.001766745052102362
-0.11010344731208943,0.07414561018799798,0.003225719349933459
0.0330472799190354,-0.05627841748624952,0.004411915716922587
0.08099285288553101,-0.11185032941649146,0.0006656224185467492
0.08499088891918326,-0.09392404478887473,-5.5602696990287196e-05
-0.11566792568646082,0.08310464786461036,0.005765750284386224
-0.0453643645484452,0.019478609968861648,0.0034406618208828728
0.07219917335902772,-0.10907899070079119,0.004656500780879239
0.09580445205644818,-0.08505665916159579,0.0005564861021419692
0.11382095018267642,-0.0782811293929469,0.0055218090619211044
0.030436913471898794,-0.053904760256620936,0.0013038995614840707
0.013022014007972586,0.0074078759447023315,0.0014568327733705396
-0.055981564996280535,0.07949047367037172,0.006226885093542475
-0.06674782438027631,0.05533758201257728,0.0011828104964167157
-0.07350840971762872,0.04642010517382372,0.003981883355504464
-0.035766161745879405,0.03186137165019159,0.004729216609150532
0.0886010045166675,-0.09054852485519556,0.005171801489902384
0.06559137113926884,-0.038930180779699224,0.006018444668550938
-0.09568817246116888,0.06652549708046346,0.0007945997876189912
0.11871514409476568,-0.07998217159520915,0.002289238494716262
-0.005146668103264957,-0.009736817253747913,0.003779824814377999
0.05917421590996895,-0.05809192128926082,0.007450903868803309
-0.11364293203144414,0.08187625469057656,0.006060558277286691
-0.022511623355027374,0.042333359987371616,0.0009063109212617451
0.10810486407932658,-0.06901695192836493,0.0028568296154903275
-0.0679373536409494,0.029309774373175657,0.0028904801663560357
-0.11940689658402284,0.0795636513502029,0.005983838007050343
-0.07305240771629462,0.07883535408422378,0.005072130095047958
-0.008712951177588905,-0.007314235041080153,-5.9876306049584385e-05
0.02879366780036861,0.0011492519941797318,0.0010377333950942872
0.08852464385413888,-0.08691377413498583,0.0038091571358474688
0.07515606048759697,-0.10402829610747037,0.004541388056602385
-0.06351832478422738,0.024596375321551456,0.0016893072016608169
-0.04132394260922864,0.06085074395140224,0.004488484210204003
0.06960321566360506,-0.053347727869692094,0.00032697292914100553
0.10810582639005376,-0.08650171316826603,0.004290999395771943
0.07065268523919116,-0.10742638810024994,0.00511062736550865
-0.1152639884994894,0.07808463491058473,0.005140198897281912
-0.03372595396563121,0.04056271330422338,0.002601384305248535
0.1133663681487005,-0.08070928524073157,0.0051398355346391235
0.11118638315995519,-0.07272107236733145,0.0024365160212176918
0.11520157814037368,-0.07889527387553068,0.0014079160812758233
-0.06958437709080585,0.09039904249053762,0.003220380002767211
-0.0638577723831568,0.03451208970828642,0.006597951164819664
0.026037068374361958,-0.008427604847270613,0.002732433519355588
-0.021438327223119186,0.045534911701342135,0.004012704496886146
0.05859499764541276,-0.08246199794874405,0.002433606697066706
0.09506039448517033,-0.07277866836150663,0.007424934653010009
-0.09661446233671969,0.08985413579133664,0.005493668672768378
0.0719116885247805,-0.045517900506222404,0.00668334718373069
-0.08246327684970754,0.09702899730279853,0.0031271577216544907
-0.07664453292343472,0.11327113592587672,0.0036993930168636112
0.10375323078615324,-0.08853666857472353,-0.000498439146414138
0.04633849663302755,-0.05474037520059624,0.008630662749432713
-0.01485452319980663,0.020487876247920863,0.0038712023612367083
-0.10985021771357445,0.072553532665409,0.004907013087081929
-0.08228192703560218,0.042299265021123696,0.004151373077219144
-0.0179207016000424,0.03489294549303739,0.006617570959606918
-0.08485865286384925,0.07266872593987393,0.0032112816034860553
-0.07845504359838801,0.1006669669757743,0.00416503380552906
0.032943986041083055,0.003641808002798035,0.0059940731938656015
